order_item_id,order_id,product_id,quantity,unit_price
ITEM02921,ORD0958,PROD072,2,107.57
ITEM02922,ORD0959,PROD019,3,155.52
ITEM02923,ORD0959,PROD011,3,400.25
ITEM02924,ORD0959,PROD013,1,365.14
ITEM02925,ORD0959,PROD015,2,55.08
ITEM02926,ORD0960,PROD069,1,391.31
ITEM02927,ORD0961,PROD039,1,364.01
ITEM02928,ORD0961,PROD006,2,350.62
ITEM02929,ORD0962,PROD025,1,258.51
ITEM02930,ORD0962,PROD088,2,446.41
ITEM02931,ORD0962,PROD021,2,392.49
ITEM02932,ORD0962,PROD013,1,365.14
ITEM02933,ORD0963,PROD012,1,211.52
ITEM02934,ORD0963,PROD048,3,487.91
ITEM02935,ORD0963,PROD052,3,33.15
ITEM02936,ORD0963,PROD031,3,270.06
ITEM02937,ORD0963,PROD006,3,350.62
ITEM02938,ORD0964,PROD006,3,350.62
ITEM02939,ORD0964,PROD042,3,328.86
ITEM02940,ORD0964,PROD100,3,96.69
ITEM02941,ORD0964,PROD032,2,341.69
ITEM02942,ORD0964,PROD039,1,364.01
ITEM02943,ORD0965,PROD089,3,57.19
ITEM02944,ORD0965,PROD042,1,328.86
ITEM02945,ORD0965,PROD081,1,282.73
ITEM02946,ORD0965,PROD070,1,82.24
ITEM02947,ORD0965,PROD007,3,230.23
ITEM02948,ORD0966,PROD039,1,364.01
ITEM02949,ORD0966,PROD061,2,279.96
ITEM02950,ORD0966,PROD078,1,306
ITEM02951,ORD0966,PROD094,2,287.31
ITEM02952,ORD0966,PROD052,1,33.15
ITEM02953,ORD0967,PROD056,3,448.98
ITEM02954,ORD0967,PROD077,2,456.8
ITEM02955,ORD0968,PROD060,2,393
ITEM02956,ORD0968,PROD099,3,224.24
ITEM02957,ORD0968,PROD080,2,141.22
ITEM02958,ORD0968,PROD007,2,230.23
ITEM02959,ORD0968,PROD052,1,33.15
ITEM02960,ORD0969,PROD042,2,328.86
ITEM02961,ORD0970,PROD077,3,456.8
ITEM02962,ORD0970,PROD020,2,274.4
ITEM02963,ORD0970,PROD041,3,118.75
ITEM02964,ORD0971,PROD042,2,328.86
ITEM02965,ORD0971,PROD005,2,233.35
ITEM02966,ORD0972,PROD062,2,225.11
ITEM02967,ORD0972,PROD020,2,274.4
ITEM02968,ORD0973,PROD076,1,475.44
ITEM02969,ORD0973,PROD049,3,340.63
ITEM02970,ORD0973,PROD013,3,365.14
ITEM02971,ORD0973,PROD032,1,341.69
ITEM02972,ORD0973,PROD020,1,274.4
ITEM02973,ORD0974,PROD043,2,135.82
ITEM02974,ORD0974,PROD042,2,328.86
ITEM02975,ORD0975,PROD039,1,364.01
ITEM02976,ORD0976,PROD032,1,341.69
ITEM02977,ORD0976,PROD064,3,451.82
ITEM02978,ORD0976,PROD080,2,141.22
ITEM02979,ORD0977,PROD028,1,350.04
ITEM02980,ORD0977,PROD037,3,447.1
ITEM02981,ORD0978,PROD036,1,163.16
ITEM02982,ORD0978,PROD040,2,406.73
ITEM02983,ORD0979,PROD096,1,9.45
ITEM02984,ORD0979,PROD070,1,82.24
ITEM02985,ORD0979,PROD020,3,274.4
ITEM02986,ORD0979,PROD001,2,103.41
ITEM02987,ORD0979,PROD057,2,407.26
ITEM02988,ORD0980,PROD073,3,106.48
ITEM02989,ORD0981,PROD093,2,139
ITEM02990,ORD0981,PROD059,3,214.74
ITEM02991,ORD0981,PROD045,2,415.12
ITEM02992,ORD0981,PROD006,2,350.62
ITEM02993,ORD0982,PROD068,2,90.71
ITEM02994,ORD0982,PROD002,2,341.41
ITEM02995,ORD0983,PROD058,1,196.7
ITEM02996,ORD0983,PROD004,1,311.24
ITEM02997,ORD0984,PROD001,3,103.41
ITEM02998,ORD0984,PROD071,3,257.65
ITEM02999,ORD0984,PROD004,2,311.24
ITEM03000,ORD0984,PROD079,2,289.07
ITEM03001,ORD0984,PROD032,3,341.69
ITEM03002,ORD0985,PROD093,3,139
ITEM03003,ORD0986,PROD010,1,175.56
ITEM03004,ORD0986,PROD028,2,350.04
ITEM03005,ORD0987,PROD025,2,258.51
ITEM03006,ORD0987,PROD035,2,229.14
ITEM03007,ORD0987,PROD030,3,396.29
ITEM03008,ORD0987,PROD051,3,449.85
ITEM03009,ORD0988,PROD009,3,403.6
ITEM03010,ORD0988,PROD076,1,475.44
ITEM03011,ORD0988,PROD086,3,22.62
ITEM03012,ORD0988,PROD042,2,328.86
ITEM03013,ORD0989,PROD031,3,270.06
ITEM03014,ORD0989,PROD068,2,90.71
ITEM03015,ORD0989,PROD094,3,287.31
ITEM03016,ORD0989,PROD005,2,233.35
ITEM03017,ORD0989,PROD082,2,99.33
ITEM03018,ORD0990,PROD040,1,406.73
ITEM03019,ORD0990,PROD074,1,217.6
ITEM03020,ORD0990,PROD019,1,155.52
ITEM03021,ORD0990,PROD025,1,258.51
ITEM03022,ORD0990,PROD036,1,163.16
ITEM03023,ORD0991,PROD020,1,274.4
ITEM03024,ORD0991,PROD099,2,224.24
ITEM03025,ORD0992,PROD032,3,341.69
ITEM03026,ORD0993,PROD084,1,283.77
ITEM03027,ORD0993,PROD081,3,282.73
ITEM03028,ORD0993,PROD077,3,456.8
ITEM03029,ORD0994,PROD031,2,270.06
ITEM03030,ORD0994,PROD042,2,328.86
ITEM03031,ORD0995,PROD088,3,446.41
ITEM03032,ORD0995,PROD035,2,229.14
ITEM03033,ORD0995,PROD090,1,123.96
ITEM03034,ORD0995,PROD062,2,225.11
ITEM03035,ORD0995,PROD041,2,118.75
ITEM03036,ORD0996,PROD043,1,135.82
ITEM03037,ORD0997,PROD086,3,22.62
ITEM03038,ORD0998,PROD099,2,224.24
ITEM03039,ORD0998,PROD029,2,323.81
ITEM03040,ORD0998,PROD004,2,311.24
ITEM03041,ORD0998,PROD080,1,141.22
ITEM03042,ORD0998,PROD071,3,257.65
ITEM03043,ORD0999,PROD048,2,487.91
ITEM03044,ORD1000,PROD013,3,365.14
